Date,company name,open,high,low,closing,avg_price_1,avg_volume_30,ROC_27,std_price_2,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts,gold
1/31/2023,DRDGOLD Limited,7.88,8.22,7.88,8.06,7.9,242487.6,-0.86100861,0.15556349186105528,0,0,0,0,0,0,0,0,0,0,0,0,1929.5
1/31/2023,Caledonia Mining Corporation Plc,13.47,13.77,13.2,13.76,13.41,66343.36666666667,6.254826254826259,0.1555634918610059,0,0,0,0,0,0,0,0,0,0,0,0,1929.5
1/31/2023,"Idaho Strategic Resources, Inc.",5.6,5.72,5.55,5.7,5.52,6378.233333333334,-1.041666667,0.042426407,1,0,0,0,0,0,0,1,0,0,0,0,1929.5
1/31/2023,"Contango Ore, Inc.",24.5,24.5,24.5,24.5,24.5,1500.3,8.407079646017692,0,0,0,0,0,0,0,0,0,0,0,0,0,1929.5
2/1/2023,Newmont Corporation,52.75,54.77,52.55,54.19,52.93,6354171,5.8191759421987825,0.13435028842528837,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Agnico Eagle Mine,56.4,57.59,55.581,57.2,56.48,2629114.2,4.8963873097377615,0.3535533905931129,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Barrick Gold Cor,19.47,20.16,19.37,19.95,19.55,18403594.966666665,6.230031948881779,0.049497475,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Wheaton Precious Metals Corp.,45.51,46.21,44.905,45.79,45.74,2331971.3666666667,9.101739337622112,0.4242640687117766,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Franco-Nevada Corporation,146.34,149.525,145.16,148.86,146.7,600844.6666666666,6.442617089739019,1.202081528017186,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Gold Fields Limited,11.4,11.69,11.29,11.68,11.44,5016827,1.5652173913043455,0.12727922061356048,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,AngloGold Ashant,20.92,21.36,20.62,21.16,21.02,2955131.6,0.18939393939393534,0.070710678,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Kinross Gold Corporation,4.62,4.78,4.58,4.74,4.64,14910769,6.756756756756752,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Alamos Gold Inc.,155.32,160.34,154.63,11.23,11.04,3949965.2666666666,4.174397031539899,0.014142136,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Harmony Gold Mining Company Limited,3.63,3.75,3.53,3.7,3.51,3470711.8666666667,-1.595744681,0.007071068,0,0,0,0,1,0,0,1,0,0,0,0,1927.8
2/1/2023,Pan American Silver Corp.,18.07,18.07,18.93,18.75,18.23,3748920.2333333334,7.696726019529006,0.070710678,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Endeavour Mining plc,3.46,3.46,3.585,3.56,3.47,2116671.7333333334,5.637982195845695,0.021213203435598984,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Osisko Gold Royalties Ltd,13.41,13.605,13.27,13.51,13.38,982466.4666666667,7.052297939778135,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Eldorado Gold Corporation,9.52,9.98,9.5,9.9,9.56,1572888.1333333333,13.924050632911403,0.077781746,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,IAMGOLD Corporation,2.83,2.91,2.73,2.87,2.81,6684671.533333333,5.904059040590411,0.014142136,0,1,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,"Coeur Mining, Inc.",3.88,4.03,3.79,3.98,3.89,4439393.1,12.747875354107654,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Equinox Gold Corp.,4.58,4.81,4.45,4.74,4.55,2137825.966666667,20.610687022900763,0.014142136,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Orla Mining Ltd.,4.25,4.36,4.18,4.34,4.31,157235.1,6.112469437652813,0.1131370849898481,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Sandstorm Gold Ltd.,5.8,5.9,5.67,5.86,5.79,2186506.2,2.8070175438596516,0.014142135623765912,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Centerra Gold Inc.,6.41,6.82,6.41,6.78,6.43,156848.06666666668,19.999999999999996,0.077781746,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,Seabridge Gold Inc.,13.16,13.56,13.03,13.48,13.16,317476.3333333333,-1.100513573,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,DRDGOLD Limited,8.07,8.36,7.95,8.24,8.06,243496.63333333333,-0.483091787,0.11313708498987014,1,0,0,0,0,0,0,1,0,0,0,0,1927.8
2/1/2023,Caledonia Mining Corporation Plc,13.81,14.24,13.71,14.09,13.76,66649.33333333333,9.906396256,0.2474873734152837,1,0,0,0,0,0,0,1,0,0,0,0,1927.8
2/1/2023,"Idaho Strategic Resources, Inc.",5.81,5.9,5.7,5.7,5.7,6585.9,-2.896081772,0.12727922061358127,0,0,1,0,0,0,0,0,0,0,0,0,1927.8
2/1/2023,"Contango Ore, Inc.",24.5,24.5,23.46,23.46,24.5,1499.0333333333333,7.812499999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,1927.8
2/2/2023,Newmont Corporation,54.18,54.48,51.86,52.43,54.19,6443382.633333334,-0.493452268,0.8909545442950162,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Agnico Eagle Mine,57.08,57.2003,54.87,54.96,57.2,2676026.6666666665,-0.578871201,0.5091168824541702,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Barrick Gold Cor,20.19,20.19,19.17,19.4,19.95,18599072.266666666,1.8907563025210055,0.2828427124746147,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Wheaton Precious Metals Corp.,45.76,45.97,44.57,44.75,45.79,2356457.6,3.3487297921478127,0.035355339057291386,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Franco-Nevada Corporation,148.78,149.34,143.34,145.8,148.86,605048.3666666667,4.291845493562231,1.5273506473631537,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Gold Fields Limited,11.53,11.59,11.17,11.31,11.68,5130968.133333334,-5.355648536,0.1697056274847569,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,AngloGold Ashant,21.64,21.76,20.85,21.09,21.16,2992235.566666667,-1.769911504,0.098994949,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Kinross Gold Corporation,4.77,4.8,4.56,4.6,4.74,15202526.566666666,0.6564551422319334,0.070710678,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Alamos Gold Inc.,158.57,160.63,156.77,10.83,11.23,3995145.033333333,-0.276243094,0.13435028842544572,0,0,0,0,1,0,0,1,0,0,0,0,1916.3
2/2/2023,Harmony Gold Mining Company Limited,3.78,3.81,3.57,3.61,3.7,3549129.433333333,-5.744125326,0.13435028842544774,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Pan American Silver Corp.,18.9,18.9,19.07,18.47,18.75,3762136.7333333334,4.114994363021424,0.3676955262170045,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Endeavour Mining plc,3.63,3.63,3.6542,3.46,3.56,2158386.7333333334,-0.288184438,0.06363961,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Osisko Gold Royalties Ltd,13.52,13.59,13.03,13.19,13.51,995907.2333333333,3.6949685534591103,0.091923882,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Eldorado Gold Corporation,9.94,9.97,9.365,9.53,9.9,1595450.4,7.078651685393248,0.240416306,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,IAMGOLD Corporation,2.88,2.94,2.74,2.77,2.87,6681285.933333334,4.528301886792456,0.042426407,0,0,0,0,1,1,0,0,0,0,0,0,1916.3
2/2/2023,"Coeur Mining, Inc.",4.06,4.1046,3.85,3.9,3.98,4417288.533333333,5.978260869565211,0.06363961,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Equinox Gold Corp.,4.81,4.81,4.39,4.47,4.74,2135273.5,11.749999999999993,0.13435028842544577,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Orla Mining Ltd.,4.31,4.4,4.16,4.3,4.34,155636.43333333332,1.176470588,0.021213203435614024,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Sandstorm Gold Ltd.,5.92,5.94,5.63,5.66,5.86,2214517.8666666667,-2.076124567,0.049497475,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Centerra Gold Inc.,6.81,6.83,6.62,6.69,6.78,158716.33333333334,15.743944636678203,0.24748737341530944,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Seabridge Gold Inc.,13.62,13.65,13.02,13.16,13.48,314730.4666666667,-5.187319885,0.22627416997969582,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,DRDGOLD Limited,8.39,8.44,7.74,7.85,8.24,244248.93333333332,-8.187134503,0.12727922061359354,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,Caledonia Mining Corporation Plc,14.12,14.19,13.48,13.75,14.09,66872.8,1.4011799410029462,0.2333452377915707,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,"Idaho Strategic Resources, Inc.",5.5,5.75,5.5,5.68,5.7,6943.5,-1.559792028,0,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/2/2023,"Contango Ore, Inc.",24.06,24.06,24.06,24.06,23.46,1531.5,9.214707217430766,0.735391052,0,0,0,0,0,0,0,0,0,0,0,0,1916.3
2/3/2023,Newmont Corporation,51,51.3017,49.565,49.85,52.43,6403821.866666666,-5.390017081,1.2445079348883006,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Agnico Eagle Mine,53.49,53.77,52.1,52.44,54.96,2682456.8333333335,-5.13748191,1.5839191898578373,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Barrick Gold Cor,18.8,18.825,18.2,18.32,19.4,18749877.266666666,-3.781512605,0.38890873,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Wheaton Precious Metals Corp.,43.76,44.2901,43.3,43.98,44.75,2381685.533333333,1.5704387990762119,0.7353910524339277,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Franco-Nevada Corporation,143.18,143.95,141.12,142.14,145.8,606766.6333333333,1.6738197424892525,2.1637467504309496,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Gold Fields Limited,11,11.15,10.8,10.81,11.31,5161950.733333333,-9.539748954,0.26162950903901383,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,AngloGold Ashant,20.55,20.88,20.02,20.09,21.09,3033350.566666667,-6.427573358,0.049497474683448936,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Kinross Gold Corporation,4.45,4.49,4.35,4.38,4.6,15108679.233333332,-4.157549234,0.098994949,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Alamos Gold Inc.,158.42,161.61,158.42,10.65,10.83,4018233.1333333333,-1.933701657,0.2828427124746177,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Harmony Gold Mining Company Limited,3.5,3.575,3.42,3.44,3.61,3561875.2,-10.18276762,0.06363961,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Pan American Silver Corp.,17.824,17.824,18.02,17.15,18.47,3735470.8666666667,-3.325817362,0.19798989873223097,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Endeavour Mining plc,3.35,3.35,3.395,3.27,3.46,2135964.6666666665,-5.763688761,0.070710678,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Osisko Gold Royalties Ltd,12.92,13.03,12.76,12.86,13.19,1007107,1.1006289308176005,0.22627416997968908,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Eldorado Gold Corporation,9.22,9.476,9.12,9.35,9.53,1615477.2666666666,5.056179775,0.2616295090390366,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,IAMGOLD Corporation,2.72,2.7474,2.65,2.66,2.77,6583258.566666666,0.3773584905660465,0.070710678,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,"Coeur Mining, Inc.",3.8,3.805,3.6,3.64,3.9,4413036.666666667,-1.086956522,0.056568542,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Equinox Gold Corp.,4.38,4.42,4.12,4.17,4.47,2142803.966666667,4.249999999999998,0.19091883092036974,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Orla Mining Ltd.,4.21,4.21,4.03,4.1,4.3,159907.3,-3.529411765,0.028284271247474523,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Sandstorm Gold Ltd.,5.57,5.5999,5.42,5.46,5.66,2227673.6666666665,-5.53633218,0.14142135623731333,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Centerra Gold Inc.,6.55,6.55,6.4,6.48,6.69,155764.4,12.110726643598618,0.06363961,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Seabridge Gold Inc.,12.79,12.95,12.6599,12.77,13.16,314801.43333333335,-7.997118156,0.22627416997969582,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,DRDGOLD Limited,7.73,7.8781,7.45,7.62,7.85,249695.73333333334,-10.87719298,0.2757716446627623,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,Caledonia Mining Corporation Plc,13.48,13.57,13.06,13.34,13.75,67521.96666666666,-1.622418879,0.2404163056034361,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,"Idaho Strategic Resources, Inc.",5.59,5.6,5.55,5.55,5.68,6955.433333333333,-3.812824957,0.014142135623756462,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/3/2023,"Contango Ore, Inc.",24,24,24,24,24.06,1646.7,8.942351339083062,0.42426406871177724,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Newmont Corporation,51,51.3017,49.565,49.85,49.85,6344216.333333333,-5.390017081,1.8243354954612825,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Agnico Eagle Mine,53.49,53.77,52.1,52.44,52.44,2675295.6,-5.13748191,1.7819090885901223,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Barrick Gold Cor,18.8,18.825,18.2,18.32,18.32,18638782.6,-3.781512605,0.7636753236814657,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Wheaton Precious Metals Corp.,43.76,44.2901,43.3,43.98,43.98,2372645.566666667,1.5704387990762119,0.5444722215135696,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Franco-Nevada Corporation,143.18,143.95,141.12,142.14,142.14,604217.2,1.6738197424892525,2.5880108191427285,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Gold Fields Limited,11,11.15,10.8,10.81,10.81,5280448.066666666,-9.539748954,0.3535533905932736,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,AngloGold Ashant,20.55,20.88,20.02,20.09,20.09,3050458.2666666666,-6.427573358,0.7071067811865857,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Kinross Gold Corporation,4.45,4.49,4.35,4.38,4.38,14792130.933333334,-4.157549234,0.15556349186104004,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Alamos Gold Inc.,158.42,161.61,158.42,10.65,10.65,3946195.1,-1.933701657,0.12727922061356334,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Harmony Gold Mining Company Limited,3.5,3.575,3.42,3.44,3.44,3535513.3666666667,-10.18276762,0.12020815280171707,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Pan American Silver Corp.,17.824,17.824,18.02,17.15,17.15,3729828.966666667,-3.325817362,0.9333809511662423,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Endeavour Mining plc,3.35,3.35,3.395,3.27,3.27,2180187.066666667,-5.763688761,0.1343502884254426,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Osisko Gold Royalties Ltd,12.92,13.03,12.76,12.86,12.86,1002293.4333333333,1.1006289308176005,0.23334523779155025,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Eldorado Gold Corporation,9.22,9.476,9.12,9.35,9.35,1631423.5333333334,5.056179775,0.1272792206135904,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,IAMGOLD Corporation,2.72,2.7474,2.65,2.66,2.66,6385583.166666667,0.3773584905660465,0.077781746,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,"Coeur Mining, Inc.",3.8,3.805,3.6,3.64,3.64,4450999.233333333,-1.086956522,0.18384776310849932,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Equinox Gold Corp.,4.38,4.42,4.12,4.17,4.17,2132877.3,4.249999999999998,0.21213203435596914,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Orla Mining Ltd.,4.21,4.21,4.03,4.1,4.1,161709.93333333332,-3.529411765,0.1414213562373099,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Sandstorm Gold Ltd.,5.57,5.5999,5.42,5.46,5.46,2223359.5,-5.53633218,0.14142135623731206,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Centerra Gold Inc.,6.55,6.55,6.4,6.48,6.48,157939.83333333334,12.110726643598618,0.1484924240492039,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Seabridge Gold Inc.,12.79,12.95,12.6599,12.77,12.77,313513.3,-7.997118156,0.2757716446627451,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,DRDGOLD Limited,7.73,7.8781,7.45,7.62,7.62,254596.83333333334,-10.87719298,0.16263455967292623,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,Caledonia Mining Corporation Plc,13.48,13.57,13.06,13.34,13.34,67986.7,-1.622418879,0.28991378028647913,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,"Idaho Strategic Resources, Inc.",5.59,5.6,5.55,5.55,5.55,6887.733333333334,-3.812824957,0.091923882,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/4/2023,"Contango Ore, Inc.",24,24,24,24,24,1648.6,8.942351339083062,0.042426407,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Newmont Corporation,51,51.3017,49.565,49.85,49.85,6434444.966666667,-4.538491,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Agnico Eagle Mine,53.49,53.77,52.1,52.44,52.44,2705204.9,-4.149150064,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Barrick Gold Cor,18.8,18.825,18.2,18.32,18.32,18899767.966666665,-3.426462836,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Wheaton Precious Metals Corp.,43.76,44.2901,43.3,43.98,43.98,2417269.8666666667,2.565298507462673,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Franco-Nevada Corporation,143.18,143.95,141.12,142.14,142.14,608390.5,0.028149190710761465,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Gold Fields Limited,11,11.15,10.8,10.81,10.81,5475326.133333334,-8.930075821,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,AngloGold Ashant,20.55,20.88,20.02,20.09,20.09,3121984.1666666665,-5.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Kinross Gold Corporation,4.45,4.49,4.35,4.38,4.38,14798371.966666667,-3.097345133,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Alamos Gold Inc.,158.42,161.61,158.42,10.65,10.65,3959144.3333333335,-0.374181478,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Harmony Gold Mining Company Limited,3.5,3.575,3.42,3.44,3.44,3574520.6,-11.79487179,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Pan American Silver Corp.,17.824,17.824,18.02,17.15,17.15,3762941.533333333,-2.501421262,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Endeavour Mining plc,3.35,3.35,3.395,3.27,3.27,2242684.2666666666,-3.539823009,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Osisko Gold Royalties Ltd,12.92,13.03,12.76,12.86,12.86,1004580.7333333333,2.0634920634920615,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Eldorado Gold Corporation,9.22,9.476,9.12,9.35,9.35,1637969.9,7.101947308132865,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,IAMGOLD Corporation,2.72,2.7474,2.65,2.66,2.66,6285941.233333333,1.9157088122605466,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,"Coeur Mining, Inc.",3.8,3.805,3.6,3.64,3.64,4484383.033333333,-1.886792453,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Equinox Gold Corp.,4.38,4.42,4.12,4.17,4.17,2175664.3666666667,5.303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Orla Mining Ltd.,4.21,4.21,4.03,4.1,4.1,165989.66666666666,-1.913875598,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Sandstorm Gold Ltd.,5.57,5.5999,5.42,5.46,5.46,2217229.566666667,-4.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Centerra Gold Inc.,6.55,6.55,6.4,6.48,6.48,162265.43333333332,12.50000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Seabridge Gold Inc.,12.79,12.95,12.6599,12.77,12.77,319148.0333333333,-7.262164125,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,DRDGOLD Limited,7.73,7.8781,7.45,7.62,7.62,258251.43333333332,-9.069212411,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,Caledonia Mining Corporation Plc,13.48,13.57,13.06,13.34,13.34,68362.33333333333,-5.724381625,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,"Idaho Strategic Resources, Inc.",5.59,5.6,5.55,5.55,5.55,6779.233333333334,-5.128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/5/2023,"Contango Ore, Inc.",24,24,24,24,24,1613.4666666666667,4.575163398692814,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9
2/6/2023,Newmont Corporation,46.98,48.04,46.97,47.6,49.85,6511743.066666666,-10.44214487,0,0,0,0,0,0,1,0,0,0,0,0,0,1866.2
2/6/2023,Agnico Eagle Mine,52.22,52.68,51.6,52.44,52.44,2740203.1333333333,-5.068790731,0,0,0,0,0,0,1,0,0,0,0,0,0,1866.2
2/6/2023,Barrick Gold Cor,18.21,18.44,18.11,18.35,18.32,19035073,-5.363589479,0,0,0,0,0,0,1,0,0,0,0,0,0,1866.2
2/6/2023,Wheaton Precious Metals Corp.,43.64,44.13,43.503,43.68,43.98,2417415.3333333335,0.5062126092959016,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Franco-Nevada Corporation,139.34,139.835,135.5,137.01,142.14,593682.6666666666,-4.92019431,0,0,0,0,0,0,0,0,0,0,1,1,0,1866.2
2/6/2023,Gold Fields Limited,10.81,10.91,10.72,10.91,10.81,5558470.466666667,-9.234608985,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,AngloGold Ashant,19.97,20.15,19.89,20.11,20.09,3167345.8333333335,-8.340929809,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Kinross Gold Corporation,4.37,4.41,4.315,4.35,4.38,14737268.633333333,-5.639913232,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Alamos Gold Inc.,158.92,161,157.97,10.6,10.65,3951718.933333333,-2.662993572,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Harmony Gold Mining Company Limited,3.42,3.4299,3.36,3.39,3.44,3569608.8333333335,-14.17721519,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Pan American Silver Corp.,17.1,17.1,17.11,17.01,17.15,3810902.2333333334,-5.970149254,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Endeavour Mining plc,3.27,3.27,3.29,3.24,3.27,2276576.1333333333,-8.21529745,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Osisko Gold Royalties Ltd,12.85,12.92,12.67,12.8,12.86,980311.6,1.185770750988145,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Eldorado Gold Corporation,9.32,9.33,9.105,9.21,9.35,1656607.9333333333,2.447163515016692,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,IAMGOLD Corporation,2.67,2.69,2.59,2.62,2.66,6176583.3,-2.962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,"Coeur Mining, Inc.",3.65,3.65,3.56,3.6,3.64,4504758.566666666,-5.759162304,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Equinox Gold Corp.,4.12,4.25,4.07,4.11,4.17,2207790.3,-3.521126761,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Orla Mining Ltd.,4.07,4.07,3.79,3.92,4.1,171988.6,-9.048723898,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Sandstorm Gold Ltd.,5.46,5.46,5.36,5.41,5.46,2217972.966666667,-5.74912892,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Centerra Gold Inc.,6.42,6.47,6.31,6.45,6.48,165404.43333333332,10.068259385665526,0,0,0,0,0,0,0,0,1,0,0,0,0,1866.2
2/6/2023,Seabridge Gold Inc.,12.75,12.86,12.61,12.69,12.77,322044.0333333333,-7.776162791,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,DRDGOLD Limited,7.65,7.65,7.31,7.42,7.62,259951.26666666666,-12.91079812,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
2/6/2023,Caledonia Mining Corporation Plc,13.32,13.33,13.12,13.28,13.34,68163.63333333333,-7.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2
